Frequency,CMD,S11_r,S11_x,S21_r,S21_x,S12_r,S12_x,S22_r,S22_x
1.29E+07,caps hf  1 7 3 61,-0.657267,0.353017,0.385899,0.476626,0.386314,0.477408,-0.443498,0.583096
1.29E+07,caps hf  1 7 3 62,-0.657403,0.352972,0.386151,0.476287,0.386629,0.477113,-0.442591,0.583886
1.29E+07,caps hf  1 7 3 63,-0.65754,0.352926,0.386404,0.475947,0.386944,0.476818,-0.441684,0.584676
1.29E+07,caps hf  1 7 4 0,-0.65758,0.352224,0.386846,0.475677,0.387363,0.47608,-0.441183,0.585953
1.29E+07,caps hf  1 7 4 1,-0.657724,0.352158,0.387147,0.475327,0.387666,0.47573,-0.440217,0.586732
1.29E+07,caps hf  1 7 4 2,-0.657869,0.352093,0.387449,0.474977,0.38797,0.47538,-0.439251,0.58751
1.29E+07,caps hf  1 7 4 3,-0.658013,0.352027,0.38775,0.474627,0.388273,0.47503,-0.438284,0.588289
1.29E+07,caps hf  1 7 4 4,-0.658157,0.351961,0.388051,0.474277,0.388577,0.47468,-0.437318,0.589067
1.29E+07,caps hf  1 7 4 5,-0.658301,0.351896,0.388352,0.473927,0.388881,0.47433,-0.436352,0.589846
1.29E+07,caps hf  1 7 4 6,-0.658446,0.35183,0.388653,0.473577,0.389184,0.47398,-0.435386,0.590625
1.29E+07,caps hf  1 7 4 7,-0.65859,0.351764,0.388955,0.473227,0.389488,0.47363,-0.434419,0.591403
1.29E+07,caps hf  1 7 4 8,-0.658734,0.351699,0.389256,0.472877,0.389791,0.47328,-0.433453,0.592182
1.29E+07,caps hf  1 7 4 9,-0.658878,0.351633,0.389557,0.472527,0.390095,0.47293,-0.432487,0.59296
1.29E+07,caps hf  1 7 4 10,-0.659022,0.351568,0.389858,0.472177,0.390399,0.47258,-0.43152,0.593739
1.29E+07,caps hf  1 7 4 11,-0.659167,0.351502,0.39016,0.471827,0.390702,0.47223,-0.430554,0.594517
1.29E+07,caps hf  1 7 4 12,-0.659311,0.351436,0.390461,0.471477,0.391006,0.47188,-0.429588,0.595296
1.29E+07,caps hf  1 7 4 13,-0.659455,0.351371,0.390762,0.471126,0.39131,0.47153,-0.428621,0.596074
1.29E+07,caps hf  1 7 4 14,-0.659599,0.351305,0.391063,0.470776,0.391613,0.47118,-0.427655,0.596853
1.29E+07,caps hf  1 7 4 15,-0.659744,0.35124,0.391365,0.470426,0.391917,0.47083,-0.426689,0.597631
1.29E+07,caps hf  1 7 4 16,-0.660588,0.35056,0.392347,0.469311,0.392453,0.468701,-0.422499,0.601484
1.29E+07,caps hf  1 7 4 17,-0.660675,0.350502,0.392602,0.468914,0.392719,0.468353,-0.421569,0.602205
1.29E+07,caps hf  1 7 4 18,-0.660762,0.350443,0.392857,0.468517,0.392984,0.468006,-0.420638,0.602925
1.29E+07,caps hf  1 7 4 19,-0.660849,0.350385,0.393113,0.468119,0.39325,0.467658,-0.419708,0.603646
1.29E+07,caps hf  1 7 4 20,-0.660936,0.350327,0.393368,0.467722,0.393516,0.46731,-0.418777,0.604367
1.29E+07,caps hf  1 7 4 21,-0.661023,0.350268,0.393623,0.467325,0.393781,0.466963,-0.417847,0.605088
1.29E+07,caps hf  1 7 4 22,-0.661109,0.35021,0.393878,0.466928,0.394047,0.466615,-0.416916,0.605809
1.29E+07,caps hf  1 7 4 23,-0.661196,0.350152,3.94E-01,0.466531,0.394312,0.466268,-0.415986,0.60653
1.29E+07,caps hf  1 7 4 24,-0.661283,0.350094,0.394388,0.466134,0.394578,0.46592,-0.415055,0.60725
1.29E+07,caps hf  1 7 4 25,-0.66137,0.350035,0.394643,0.465737,0.394843,0.465573,-0.414125,0.607971
1.29E+07,caps hf  1 7 4 26,-0.661457,0.349977,0.394898,0.46534,0.395109,0.465225,-0.413194,0.608692
1.29E+07,caps hf  1 7 4 27,-0.661544,0.349919,0.395153,0.464943,0.395374,0.464878,-0.412264,0.609413
1.29E+07,caps hf  1 7 4 28,-0.661631,0.34986,0.395409,0.464545,0.39564,0.46453,-0.411334,0.610134
1.29E+07,caps hf  1 7 4 29,-0.661718,0.349802,0.395664,0.464148,0.395905,0.464183,-0.410403,0.610855
1.29E+07,caps hf  1 7 4 30,-0.661804,0.349744,0.395919,0.463751,0.396171,0.463835,-0.409473,0.611575
1.29E+07,caps hf  1 7 4 31,-0.661891,0.349685,0.396174,0.463354,0.396436,0.463488,-0.408542,0.612296
1.29E+07,caps hf  1 7 4 32,-0.663243,0.349149,0.397914,0.461053,0.39806,0.461164,-0.401707,0.617589
1.29E+07,caps hf  1 7 4 33,-0.663341,0.349105,0.398167,0.460697,0.398308,0.460827,-0.400841,0.618234
1.29E+07,caps hf  1 7 4 34,-0.663439,0.349061,0.39842,0.46034,0.398557,0.460491,-0.399976,6.19E-01
1.29E+07,caps hf  1 7 4 35,-0.663537,0.349017,0.398673,0.459984,0.398806,0.460154,-0.39911,0.619524
1.29E+07,caps hf  1 7 4 36,-0.663635,0.348973,0.398926,0.459628,0.399055,0.459818,-0.398244,0.620168
1.29E+07,caps hf  1 7 4 37,-0.663733,0.348929,0.39918,0.459271,0.399303,0.459481,-0.397379,0.620813
1.29E+07,caps hf  1 7 4 38,-0.663831,0.348885,0.399433,0.458915,0.399552,0.459145,-0.396513,0.621458
1.29E+07,caps hf  1 7 4 39,-0.663929,0.348841,0.399686,0.458559,0.399801,0.458808,-0.395647,0.622103
1.29E+07,caps hf  1 7 4 40,-0.664026,0.348797,0.399939,0.458202,0.400049,0.458472,-0.394782,0.622748
1.29E+07,caps hf  1 7 4 41,-0.664124,0.348753,0.400192,0.457846,0.400298,0.458135,-0.393916,0.623393
1.29E+07,caps hf  1 7 4 42,-0.664222,0.348709,0.400445,0.457489,0.400547,0.457799,-0.39305,0.624037
1.29E+07,caps hf  1 7 4 43,-0.66432,0.348665,0.400699,0.457133,0.400795,0.457462,-0.392185,0.624682
1.29E+07,caps hf  1 7 4 44,-0.664418,0.348621,0.400952,0.456777,0.401044,0.457126,-0.391319,0.625327
1.29E+07,caps hf  1 7 4 45,-0.664516,0.348577,0.401205,0.45642,0.401293,0.456789,-0.390453,0.625972
1.29E+07,caps hf  1 7 4 46,-0.664614,0.348533,0.401458,0.456064,0.401541,0.456453,-0.389587,0.626617
1.29E+07,caps hf  1 7 4 47,-0.664712,0.348489,0.401711,0.455707,0.40179,0.456116,-0.388722,0.627262
1.29E+07,caps hf  1 7 4 48,-0.665751,0.347323,0.402667,0.454248,0.403056,0.454602,-0.384174,0.630923
1.29E+07,caps hf  1 7 4 49,-0.665843,0.347241,0.40287,0.453913,0.403254,0.454261,-0.383296,0.63155
1.29E+07,caps hf  1 7 4 50,-0.665935,0.347159,0.403072,0.453578,0.403452,0.453921,-3.82E-01,0.632177
1.29E+07,caps hf  1 7 4 51,-0.666027,0.347076,0.403274,0.453243,0.40365,0.45358,-0.381539,0.632804
1.29E+07,caps hf  1 7 4 52,-0.666119,0.346994,0.403476,0.452908,0.403848,0.45324,-0.380661,0.633431
1.29E+07,caps hf  1 7 4 53,-0.666211,0.346911,0.403679,0.452573,0.404046,0.452899,-0.379783,0.634058
1.29E+07,caps hf  1 7 4 54,-0.666303,0.346829,0.403881,0.452237,0.404243,0.452559,-0.378905,0.634685
1.29E+07,caps hf  1 7 4 55,-0.666395,0.346746,0.404083,0.451902,0.404441,0.452218,-0.378027,0.635312
1.29E+07,caps hf  1 7 4 56,-0.666487,0.346664,0.404286,0.451567,0.404639,0.451878,-0.377149,0.635939
1.29E+07,caps hf  1 7 4 57,-0.666579,0.346582,0.404488,0.451232,0.404837,0.451537,-0.376271,0.636566
1.29E+07,caps hf  1 7 4 58,-0.666671,0.346499,0.40469,0.450897,0.405035,0.451197,-0.375392,0.637193
1.29E+07,caps hf  1 7 4 59,-0.666763,0.346417,0.404892,0.450562,0.405233,0.450856,-0.374514,0.63782
1.29E+07,caps hf  1 7 4 60,-0.666855,0.346334,0.405095,0.450227,0.405431,0.450516,-0.373636,0.638447
1.29E+07,caps hf  1 7 4 61,-0.666947,0.346252,0.405297,0.449892,0.405628,0.450175,-0.372758,0.639074
1.29E+07,caps hf  1 7 4 62,-0.667039,0.346169,0.405499,0.449556,0.405826,0.449835,-0.37188,0.639701
1.29E+07,caps hf  1 7 4 63,-0.667131,0.346087,0.405701,0.449221,0.406024,0.449494,-0.371002,0.640328
1.29E+07,caps hf  1 7 5 0,-0.66791,0.346349,0.406266,0.448677,0.406528,0.448147,-0.368723,0.641831
1.29E+07,caps hf  1 7 5 1,-0.668061,0.346258,0.406451,0.448336,0.406723,0.447852,-0.367892,0.642398
1.29E+07,caps hf  1 7 5 2,-0.668211,0.346168,0.406636,0.447995,0.406919,0.447557,-0.36706,0.642964
1.29E+07,caps hf  1 7 5 3,-0.668361,0.346078,0.40682,0.447653,0.407114,0.447263,-0.366229,0.643531
1.29E+07,caps hf  1 7 5 4,-0.668511,0.345988,0.407005,0.447312,0.407309,0.446968,-0.365398,0.644097
1.29E+07,caps hf  1 7 5 5,-0.668662,0.345898,0.40719,0.446971,0.407505,0.446674,-0.364566,0.644664
1.29E+07,caps hf  1 7 5 6,-0.668812,0.345808,0.407375,0.446629,0.4077,0.446379,-0.363735,0.64523
1.29E+07,caps hf  1 7 5 7,-0.668962,0.345717,0.40756,0.446288,0.407895,0.446085,-0.362903,0.645797
1.29E+07,caps hf  1 7 5 8,-0.669112,0.345627,0.407744,0.445947,0.408091,0.44579,-0.362072,0.646363
1.29E+07,caps hf  1 7 5 9,-0.669262,0.345537,0.407929,0.445605,0.408286,0.445496,-0.361241,0.64693
1.29E+07,caps hf  1 7 5 10,-0.669413,0.345447,0.408114,0.445264,0.408481,0.445201,-0.360409,0.647496
1.29E+07,caps hf  1 7 5 11,-0.669563,0.345357,0.408299,0.444923,0.408676,0.444907,-0.359578,0.648063
1.29E+07,caps hf  1 7 5 12,-0.669713,0.345266,0.408484,0.444581,0.408872,0.444612,-0.358746,0.648629
1.29E+07,caps hf  1 7 5 13,-0.669863,0.345176,0.408669,0.44424,0.409067,0.444318,-0.357915,0.649196
1.29E+07,caps hf  1 7 5 14,-0.670014,0.345086,0.408853,0.443899,0.409262,0.444023,-0.357084,0.649762
1.29E+07,caps hf  1 7 5 15,-0.670164,0.344996,0.409038,0.443558,0.409458,0.443728,-0.356252,0.650329
1.29E+07,caps hf  1 7 5 16,-0.670831,0.344932,0.410614,0.442221,0.410389,0.442207,-0.351788,0.653339
1.29E+07,caps hf  1 7 5 17,-0.670913,0.344892,0.410788,0.4419,0.410588,0.441869,-0.350933,0.6539
1.29E+07,caps hf  1 7 5 18,-0.670995,0.344852,0.410963,0.441579,0.410788,0.441531,-0.350078,0.654461
1.29E+07,caps hf  1 7 5 19,-0.671077,0.344812,0.411138,0.441257,0.410987,0.441193,-0.349223,0.655022
1.29E+07,caps hf  1 7 5 20,-0.671158,0.344771,0.411313,0.440936,0.411187,0.440855,-0.348368,0.655583
1.29E+07,caps hf  1 7 5 21,-0.67124,0.344731,0.411487,0.440615,0.411386,0.440517,-0.347513,0.656143
1.29E+07,caps hf  1 7 5 22,-0.671322,0.344691,0.411662,0.440294,0.411586,0.440179,-0.346659,0.656704
1.29E+07,caps hf  1 7 5 23,-0.671404,0.344651,0.411837,0.439972,0.411785,0.43984,-0.345804,0.657265
1.29E+07,caps hf  1 7 5 24,-0.671486,0.344611,0.412012,0.439651,0.411985,0.439502,-0.344949,0.657826
1.29E+07,caps hf  1 7 5 25,-0.671568,0.344571,0.412186,0.43933,0.412184,0.439164,-0.344094,0.658386
1.29E+07,caps hf  1 7 5 26,-0.67165,0.34453,0.412361,0.439009,0.412384,0.438826,-0.343239,0.658947
1.29E+07,caps hf  1 7 5 27,-0.671732,0.34449,0.412536,0.438688,0.412583,0.438488,-0.342384,0.659508
1.29E+07,caps hf  1 7 5 28,-0.671813,0.34445,0.412711,0.438366,0.412783,0.43815,-0.341529,0.660069
1.29E+07,caps hf  1 7 5 29,-6.72E-01,0.34441,0.412885,0.438045,0.412983,0.437811,-0.340674,0.66063
1.29E+07,caps hf  1 7 5 30,-0.671977,0.34437,0.41306,0.437724,0.413182,0.437473,-0.339819,0.66119
1.29E+07,caps hf  1 7 5 31,-0.672059,0.344329,0.413235,0.437403,0.413382,0.437135,-0.338964,0.661751
1.29E+07,caps hf  1 7 5 32,-0.673379,0.344031,0.414498,0.434991,4.14E-01,0.435095,-0.333157,0.664667
1.29E+07,caps hf  1 7 5 33,-0.673486,0.34395,0.414658,0.434715,0.414566,0.434819,-0.332347,0.66517
1.29E+07,caps hf  1 7 5 34,-0.673593,0.343869,0.414818,0.43444,0.414736,0.434543,-0.331536,0.665674
1.29E+07,caps hf  1 7 5 35,-0.6737,0.343789,0.414978,0.434164,0.414907,0.434267,-0.330725,0.666177
1.29E+07,caps hf  1 7 5 36,-0.673807,0.343708,0.415138,0.433889,0.415078,0.433991,-0.329915,0.666681
1.29E+07,caps hf  1 7 5 37,-0.673914,0.343627,0.415298,0.433613,0.415248,0.433715,-0.329104,0.667184
1.29E+07,caps hf  1 7 5 38,-0.674021,0.343546,0.415459,0.433338,0.415419,0.433439,-0.328293,0.667688
1.29E+07,caps hf  1 7 5 39,-0.674128,0.343465,0.415619,0.433062,0.41559,0.433162,-0.327483,0.668191
1.29E+07,caps hf  1 7 5 40,-0.674235,0.343385,0.415779,0.432787,0.41576,0.432886,-0.326672,0.668694
1.29E+07,caps hf  1 7 5 41,-0.674342,0.343304,0.415939,0.432511,0.415931,0.43261,-0.325861,0.669198
1.29E+07,caps hf  1 7 5 42,-0.67445,0.343223,0.416099,0.432236,0.416102,0.432334,-0.325051,0.669701
1.29E+07,caps hf  1 7 5 43,-0.674557,0.343142,0.416259,0.43196,0.416272,0.432058,-0.32424,0.670205
1.29E+07,caps hf  1 7 5 44,-0.674664,0.343061,0.416419,0.431685,0.416443,0.431782,-0.323429,0.670708
1.29E+07,caps hf  1 7 5 45,-0.674771,0.342981,0.416579,0.431409,0.416614,0.431506,-0.322619,0.671212
1.29E+07,caps hf  1 7 5 46,-0.674878,0.3429,0.416739,0.431134,0.416784,0.43123,-0.321808,0.671715
1.29E+07,caps hf  1 7 5 47,-0.674985,0.342819,0.4169,0.430858,0.416955,0.430954,-0.320997,0.672219
1.29E+07,caps hf  1 7 5 48,-0.675577,0.342734,0.417634,0.428865,0.417754,0.429116,-0.316565,0.675149
1.29E+07,caps hf  1 7 5 49,-0.675657,0.342674,0.417782,0.428578,0.417937,0.428846,-0.315797,0.675584
1.29E+07,caps hf  1 7 5 50,-0.675737,0.342614,0.41793,0.42829,0.418119,0.428577,-0.31503,0.676019
1.29E+07,caps hf  1 7 5 51,-0.675818,0.342554,0.418077,0.428002,0.418302,0.428308,-0.314262,0.676454
1.29E+07,caps hf  1 7 5 52,-0.675898,0.342494,0.418225,0.427715,0.418484,0.428038,-0.313494,0.676889
1.29E+07,caps hf  1 7 5 53,-0.675978,0.342434,0.418372,0.427427,0.418667,0.427769,-0.312727,0.677324
1.29E+07,caps hf  1 7 5 54,-0.676058,0.342374,0.41852,0.42714,0.41885,0.427499,-0.311959,0.677759
1.29E+07,caps hf  1 7 5 55,-0.676138,0.342314,0.418668,0.426852,0.419032,0.42723,-0.311191,0.678194
1.29E+07,caps hf  1 7 5 56,-0.676219,0.342254,0.418815,0.426564,0.419215,0.42696,-0.310424,0.678629
1.29E+07,caps hf  1 7 5 57,-0.676299,0.342194,0.418963,0.426277,0.419397,0.426691,-0.309656,0.679064
1.29E+07,caps hf  1 7 5 58,-0.676379,0.342134,0.41911,0.425989,0.41958,0.426421,-0.308888,0.679499
1.29E+07,caps hf  1 7 5 59,-0.676459,0.342074,0.419258,0.425702,0.419763,0.426152,-0.308121,0.679934
1.29E+07,caps hf  1 7 5 60,-0.67654,0.342014,0.419406,0.425414,0.419945,0.425882,-0.307353,0.680369
1.29E+07,caps hf  1 7 5 61,-0.67662,0.341954,0.419553,0.425126,0.420128,0.425613,-0.306585,0.680804
1.29E+07,caps hf  1 7 5 62,-0.6767,0.341894,0.419701,0.424839,0.42031,0.425344,-0.305818,0.681239
1.29E+07,caps hf  1 7 5 63,-0.67678,0.341834,0.419848,0.424551,0.420493,0.425074,-0.30505,0.681674
1.29E+07,caps hf  1 7 6 0,-0.676878,0.342048,0.419745,0.424832,0.419637,0.425356,-0.306789,0.681052
1.29E+07,caps hf  1 7 6 1,-0.677,0.341996,0.419889,0.424557,0.419818,0.425067,-0.306005,0.681529
1.29E+07,caps hf  1 7 6 2,-0.677121,0.341944,0.420034,0.424282,0.42,0.424778,-0.305221,0.682006
1.29E+07,caps hf  1 7 6 3,-0.677242,0.341891,0.420179,0.424008,0.420181,0.424489,-0.304436,0.682484
1.29E+07,caps hf  1 7 6 4,-0.677364,0.341839,0.420324,0.423733,0.420363,0.424199,-0.303652,0.682961
1.29E+07,caps hf  1 7 6 5,-0.677485,0.341787,0.420469,0.423458,0.420544,0.42391,-0.302868,0.683438
1.29E+07,caps hf  1 7 6 6,-0.677607,0.341735,0.420614,0.423183,0.420725,0.423621,-0.302084,0.683915
1.29E+07,caps hf  1 7 6 7,-0.677728,0.341683,0.420758,0.422908,0.420907,0.423332,-0.3013,0.684393
1.29E+07,caps hf  1 7 6 8,-0.67785,0.34163,0.420903,0.422633,0.421088,0.423042,-0.300516,0.68487
1.29E+07,caps hf  1 7 6 9,-0.677971,0.341578,0.421048,0.422358,0.42127,0.422753,-0.299731,0.685347
1.29E+07,caps hf  1 7 6 10,-0.678092,0.341526,0.421193,0.422083,0.421451,0.422464,-0.298947,0.685824
1.29E+07,caps hf  1 7 6 11,-0.678214,0.341474,0.421338,0.421808,0.421632,0.422175,-0.298163,0.686301
1.29E+07,caps hf  1 7 6 12,-0.678335,0.341422,0.421482,0.421533,0.421814,0.421885,-0.297379,0.686779
1.29E+07,caps hf  1 7 6 13,-0.678457,0.341369,0.421627,0.421259,0.421995,0.421596,-0.296595,0.687256
1.29E+07,caps hf  1 7 6 14,-0.678578,0.341317,0.421772,0.420984,0.422177,0.421307,-0.295811,0.687733
1.29E+07,caps hf  1 7 6 15,-0.6787,0.341265,0.421917,0.420709,0.422358,0.421018,-0.295026,0.68821
1.29E+07,caps hf  1 7 6 16,-0.67919,0.341365,0.423135,0.419,0.42305,0.419565,-0.290846,0.690095
1.29E+07,caps hf  1 7 6 17,-0.67929,3.41E-01,0.423248,0.418754,0.423209,0.419277,-0.290086,0.690502
1.29E+07,caps hf  1 7 6 18,-0.679389,0.341265,0.423361,0.418507,0.423368,0.418989,-0.289326,0.690909
1.29E+07,caps hf  1 7 6 19,-0.679489,0.341214,0.423474,0.41826,0.423526,0.418701,-0.288566,0.691316
1.29E+07,caps hf  1 7 6 20,-0.679589,0.341164,0.423587,0.418013,0.423685,0.418413,-0.287806,0.691724
1.29E+07,caps hf  1 7 6 21,-0.679688,0.341114,0.4237,0.417767,0.423844,0.418124,-0.287047,0.692131
1.29E+07,caps hf  1 7 6 22,-0.679788,0.341064,0.423813,0.41752,0.424003,0.417836,-0.286287,0.692538
1.29E+07,caps hf  1 7 6 23,-0.679887,0.341014,0.423926,0.417273,0.424161,0.417548,-0.285527,0.692946
1.29E+07,caps hf  1 7 6 24,-0.679987,0.340964,0.424039,0.417027,0.42432,0.41726,-0.284767,0.693353
1.29E+07,caps hf  1 7 6 25,-0.680087,0.340914,0.424152,0.41678,0.424479,0.416972,-0.284007,0.69376
1.29E+07,caps hf  1 7 6 26,-0.680186,3.41E-01,0.424265,0.416533,0.424638,0.416684,-0.283247,0.694167
1.29E+07,caps hf  1 7 6 27,-0.680286,0.340814,0.424378,0.416287,0.424796,0.416395,-0.282487,0.694575
1.29E+07,caps hf  1 7 6 28,-0.680386,0.340764,0.424492,0.41604,0.424955,0.416107,-0.281727,0.694982
1.29E+07,caps hf  1 7 6 29,-0.680485,0.340714,0.424605,0.415793,0.425114,0.415819,-0.280967,0.695389
1.29E+07,caps hf  1 7 6 30,-0.680585,0.340663,0.424718,0.415546,0.425273,0.415531,-0.280207,0.695796
1.29E+07,caps hf  1 7 6 31,-0.680685,0.340613,0.424831,0.4153,0.425431,0.415243,-0.279447,0.696204
1.29E+07,caps hf  1 7 6 32,-0.681835,0.339999,0.42589,0.413229,0.426268,0.413145,-0.273913,0.698942
1.29E+07,caps hf  1 7 6 33,-0.681921,0.339937,0.426002,0.41295,0.426376,0.412854,-0.273141,0.69931
1.29E+07,caps hf  1 7 6 34,-0.682006,0.339875,0.426114,0.41267,0.426484,0.412564,-0.272368,0.699677
1.29E+07,caps hf  1 7 6 35,-0.682092,0.339813,0.426227,0.41239,0.426592,0.412274,-0.271596,0.700045
1.29E+07,caps hf  1 7 6 36,-0.682177,0.339751,0.426339,0.412111,0.426699,0.411984,-0.270824,0.700412
1.29E+07,caps hf  1 7 6 37,-0.682263,0.339688,0.426452,0.411831,0.426807,0.411693,-0.270051,0.700779
1.29E+07,caps hf  1 7 6 38,-0.682348,0.339626,0.426564,0.411551,0.426915,0.411403,-0.269279,0.701147
1.29E+07,caps hf  1 7 6 39,-0.682434,0.339564,0.426677,0.411272,0.427023,0.411113,-0.268506,0.701514
1.29E+07,caps hf  1 7 6 40,-0.682519,0.339502,0.426789,0.410992,0.427131,0.410823,-0.267734,0.701881
1.29E+07,caps hf  1 7 6 41,-0.682605,0.33944,0.426902,0.410712,0.427239,0.410532,-0.266961,0.702249
1.29E+07,caps hf  1 7 6 42,-0.68269,0.339378,0.427014,0.410433,0.427347,0.410242,-0.266189,0.702616
1.29E+07,caps hf  1 7 6 43,-0.682776,0.339316,0.427126,0.410153,0.427455,0.409952,-0.265416,0.702983
1.29E+07,caps hf  1 7 6 44,-0.682861,0.339253,0.427239,0.409874,0.427563,0.409662,-0.264644,0.703351
1.29E+07,caps hf  1 7 6 45,-0.682947,0.339191,0.427351,0.409594,0.427671,0.409371,-0.263872,0.703718
1.29E+07,caps hf  1 7 6 46,-0.683032,0.339129,0.427464,0.409314,0.427778,0.409081,-0.263099,0.704086
1.29E+07,caps hf  1 7 6 47,-0.683118,0.339067,0.427576,0.409035,0.427886,0.408791,-0.262327,0.704453
1.29E+07,caps hf  1 7 6 48,-0.683774,0.339699,0.42823,0.406989,0.428517,0.407316,-0.258541,0.706385
1.29E+07,caps hf  1 7 6 49,-0.683851,0.339627,0.42836,0.406748,0.428645,0.407049,-0.257834,0.706728
1.29E+07,caps hf  1 7 6 50,-0.683928,0.339555,0.42849,0.406506,0.428774,0.406781,-0.257127,0.707071
1.29E+07,caps hf  1 7 6 51,-0.684005,0.339482,0.42862,0.406264,0.428903,0.406514,-0.256419,0.707414
1.29E+07,caps hf  1 7 6 52,-0.684083,0.33941,0.428749,0.406023,0.429031,0.406247,-0.255712,0.707758
1.29E+07,caps hf  1 7 6 53,-0.68416,0.339338,0.428879,0.405781,0.42916,0.405979,-0.255005,0.708101
1.29E+07,caps hf  1 7 6 54,-0.684237,0.339265,0.429009,0.40554,0.429289,0.405712,-0.254297,0.708444
1.29E+07,caps hf  1 7 6 55,-0.684314,0.339193,0.429139,0.405298,0.429417,0.405444,-0.25359,0.708787
1.29E+07,caps hf  1 7 6 56,-0.684391,0.339121,0.429269,0.405057,0.429546,0.405177,-0.252883,0.70913
1.29E+07,caps hf  1 7 6 57,-0.684468,0.339048,0.429398,0.404815,0.429674,0.404909,-0.252175,0.709474
1.29E+07,caps hf  1 7 6 58,-0.684546,0.338976,0.429528,0.404574,0.429803,0.404642,-0.251468,0.709817
1.29E+07,caps hf  1 7 6 59,-0.684623,0.338904,0.429658,0.404332,0.429932,0.404374,-0.250761,0.71016
1.29E+07,caps hf  1 7 6 60,-0.6847,0.338832,0.429788,0.404091,0.43006,0.404107,-0.250054,0.710503
1.29E+07,caps hf  1 7 6 61,-0.684777,0.338759,0.429918,0.403849,0.430189,0.403839,-0.249346,0.710846
1.29E+07,caps hf  1 7 6 62,-0.684854,0.338687,0.430047,0.403608,0.430318,0.403572,-0.248639,0.71119
1.29E+07,caps hf  1 7 6 63,-0.684931,0.338615,0.430177,0.403366,0.430446,0.403305,-0.247932,0.711533
1.29E+07,caps hf  1 8 0 0,-0.614342,0.414089,0.220427,0.581375,0.220017,0.58179,-0.720276,0.115709
1.29E+07,caps hf  1 8 0 1,-0.614418,0.413798,0.221195,0.581175,0.220774,0.581637,-0.719787,0.117867
1.29E+07,caps hf  1 8 0 2,-0.614494,0.413507,0.221964,0.580975,0.221532,0.581484,-0.719299,0.120025
1.29E+07,caps hf  1 8 0 3,-0.614569,0.413216,0.222733,0.580776,0.222289,0.581331,-0.71881,0.122183
1.29E+07,caps hf  1 8 0 4,-0.614645,0.412925,0.223501,0.580576,0.223046,0.581178,-0.718322,0.12434
1.29E+07,caps hf  1 8 0 5,-0.614721,0.412635,0.22427,0.580376,0.223804,0.581025,-0.717834,0.126498
1.29E+07,caps hf  1 8 0 6,-0.614796,0.412344,0.225038,0.580176,0.224561,0.580872,-0.717345,0.128656
1.29E+07,caps hf  1 8 0 7,-0.614872,0.412053,0.225807,0.579976,0.225319,0.580719,-0.716857,0.130814
1.29E+07,caps hf  1 8 0 8,-0.614948,0.411762,0.226576,0.579777,0.226076,0.580566,-0.716368,0.132972
1.29E+07,caps hf  1 8 0 9,-0.615023,0.411471,0.227344,0.579577,0.226833,0.580413,-0.71588,0.135129
1.29E+07,caps hf  1 8 0 10,-0.615099,0.411181,0.228113,0.579377,0.227591,0.58026,-0.715391,0.137287
1.29E+07,caps hf  1 8 0 11,-0.615175,0.41089,0.228881,0.579177,0.228348,0.580107,-0.714903,0.139445
1.29E+07,caps hf  1 8 0 12,-0.61525,0.410599,0.22965,0.578977,0.229106,0.579954,-0.714414,0.141603
1.29E+07,caps hf  1 8 0 13,-0.615326,0.410308,0.230419,0.578778,0.229863,0.579801,-0.713926,0.14376
1.29E+07,caps hf  1 8 0 14,-0.615402,0.410017,0.231187,0.578578,0.23062,0.579648,-0.713438,0.145918
1.29E+07,caps hf  1 8 0 15,-0.615477,0.409727,0.231956,0.578378,0.231378,0.579495,-0.712949,0.148076
1.29E+07,caps hf  1 8 0 16,-0.616349,0.408232,0.236095,0.577212,0.235952,0.577649,-0.710159,0.15998
1.29E+07,caps hf  1 8 0 17,-0.616418,0.407984,0.236838,0.576946,0.236653,0.57741,-0.709543,0.161986
1.29E+07,caps hf  1 8 0 18,-0.616486,0.407736,0.237582,0.576681,0.237354,0.577171,-0.708926,0.163993
1.29E+07,caps hf  1 8 0 19,-0.616555,0.407488,0.238326,0.576416,0.238055,0.576931,-0.70831,0.165999
1.29E+07,caps hf  1 8 0 20,-0.616624,0.40724,0.23907,0.576151,0.238756,0.576692,-0.707693,0.168006
1.29E+07,caps hf  1 8 0 21,-0.616692,0.406992,0.239814,0.575886,0.239457,0.576453,-0.707076,0.170012
1.29E+07,caps hf  1 8 0 22,-0.616761,0.406744,0.240557,0.57562,0.240158,0.576213,-0.70646,0.172018
1.29E+07,caps hf  1 8 0 23,-0.616829,0.406496,0.241301,0.575355,0.240859,0.575974,-0.705843,0.174025
1.29E+07,caps hf  1 8 0 24,-0.616898,0.406248,0.242045,0.57509,0.24156,0.575735,-0.705227,0.176031
1.29E+07,caps hf  1 8 0 25,-0.616966,0.406,0.242789,0.574825,0.242261,0.575495,-0.70461,0.178038
1.29E+07,caps hf  1 8 0 26,-0.617035,0.405752,0.243533,0.57456,0.242962,0.575256,-0.703993,0.180044
1.29E+07,caps hf  1 8 0 27,-0.617103,0.405504,0.244276,0.574294,0.243663,0.575017,-0.703377,0.18205
1.29E+07,caps hf  1 8 0 28,-0.617172,0.405256,0.24502,0.574029,0.244364,0.574777,-0.70276,0.184057
