Frequency,CMD,S11_r,S11_x,S21_r,S21_x,S12_r,S12_x,S22_r,S22_x
12.9e6,caps hf ps1 6 32 1 47,-4.52005272516E-001,+8.21439019027E-001,+2.11285298005E-001,+1.00372654092E-001,+2.11722536533E-001,+1.00213059141E-001,-2.85001093036E-001,+8.80477781720E-001,
12.9e6,caps hf ps1 6 32 1 48,-4.52000278595E-001,+8.21680119445E-001,+2.11480823229E-001,+9.83211330256E-002,+2.11714566168E-001,+9.85510484943E-002,-2.75605560927E-001,+8.83124292939E-001,
12.9e6,caps hf ps1 6 32 1 63,-4.52339942848E-001,+8.21963773378E-001,+2.12077153510E-001,+9.43977680664E-002,+2.12084722394E-001,+9.42860652421E-002,-2.44501087691E-001,+8.92896775008E-001,
12.9e6,caps hf ps1 6 32 2 0,-4.52035412245E-001,+8.21978281573E-001,+2.11956994834E-001,+9.27337350963E-002,+2.12285081474E-001,+9.26480741242E-002,-2.31685816050E-001,+8.96984244347E-001,
12.9e6,caps hf ps1 6 32 2 15,-4.53143680229E-001,+8.21824908428E-001,+2.12308114021E-001,+8.89306000876E-002,+2.12645541520E-001,+8.87430032864E-002,-2.02566403062E-001,+9.05007583324E-001,
12.9e6,caps hf ps1 6 32 2 16,-4.53049329999E-001,+8.21778911017E-001,+2.11921862090E-001,+8.76214100358E-002,+2.12131030566E-001,+8.74668458326E-002,-1.93281310796E-001,+9.06578646942E-001,
12.9e6,caps hf ps1 6 32 2 31,-4.53409230291E-001,+8.22148311789E-001,+2.12553686843E-001,+8.35906557578E-002,+2.12441848022E-001,+8.39504516846E-002,-1.64650594858E-001,+9.13508118621E-001,
12.9e6,caps hf ps1 6 32 2 32,-4.53815896671E-001,+8.22074628652E-001,+2.12170032646E-001,+8.21642120470E-002,+2.12316139884E-001,+8.12160347109E-002,-1.49713935386E-001,+9.15989103314E-001,
12.9e6,caps hf ps1 6 32 2 47,-4.53635733281E-001,+8.21880563179E-001,+2.12106516255E-001,+7.83083130744E-002,+2.12339927765E-001,+7.84168312196E-002,-1.22912338464E-001,+9.19986713261E-001,
12.9e6,caps hf ps1 6 32 2 48,-4.55107701350E-001,+8.22777083924E-001,+2.12024488444E-001,+7.73154547995E-002,+2.12169338888E-001,+7.72384346764E-002,-1.14488109166E-001,+9.21557589984E-001,
12.9e6,caps hf ps1 6 32 2 63,-4.55171654719E-001,+8.23064739454E-001,+2.12158300118E-001,+7.37576939382E-002,+2.12074367016E-001,+7.44244830942E-002,-8.98169386024E-002,+9.24807577045E-001,
12.9e6,caps hf ps1 6 32 3 0,-4.54857597690E-001,+8.22474774193E-001,+2.11705849233E-001,+7.25110692648E-002,+2.11859063321E-001,+7.27878719727E-002,-7.91908546420E-002,+9.26941490795E-001,
12.9e6,caps hf ps1 6 32 3 15,-4.55240743255E-001,+8.22951437570E-001,+2.11119334955E-001,+6.92039709755E-002,+2.11494700784E-001,+6.93751706900E-002,-5.39073908532E-002,+9.28598229353E-001,
12.9e6,caps hf ps1 6 32 3 16,-4.54167945363E-001,+8.23089128932E-001,+2.11327655761E-001,+6.84105423106E-002,+2.11268550368E-001,+6.87272719609E-002,-4.73759120935E-002,+9.29208945579E-001,
12.9e6,caps hf ps1 6 32 3 31,-4.55729167908E-001,+8.22919965007E-001,+2.10872055947E-001,+6.57334984661E-002,+2.11147606943E-001,+6.54655693379E-002,-2.33691519974E-002,+9.31904598958E-001,
12.9e6,caps hf ps1 6 32 3 32,-4.55909715283E-001,+8.23085415812E-001,+2.10367981305E-001,+6.39075833593E-002,+2.10425035407E-001,+6.38795068337E-002,-1.16406818794E-002,+9.31038202221E-001,
12.9e6,caps hf ps1 6 32 3 47,-4.56796603613E-001,+8.23521216535E-001,+2.10086583099E-001,+6.14045806655E-002,+2.09998681584E-001,+6.16529191225E-002,+1.12608815216E-002,+9.31398999378E-001,
12.9e6,caps hf ps1 6 32 3 48,-4.56974222943E-001,+8.23070352848E-001,+2.09321191730E-001,+6.02293338132E-002,+2.09588147077E-001,+6.05245793545E-002,+1.82667706211E-002,+9.32149391243E-001,
12.9e6,caps hf ps1 6 32 3 63,-4.57080328569E-001,+8.23995823019E-001,+2.09171236555E-001,+5.78763072394E-002,+2.09694254368E-001,+5.75973438121E-002,+3.96037030446E-002,+9.32598461251E-001,
12.9e6,caps hf ps1 6 32 4 0,-4.56448499539E-001,+8.22754255471E-001,+2.08747033456E-001,+5.72125852554E-002,+2.09784767673E-001,+5.70530571701E-002,+4.15745973639E-002,+9.32970788806E-001,
12.9e6,caps hf ps1 6 32 4 15,-4.57747390543E-001,+8.23755442482E-001,+2.08736079113E-001,+5.45839868193E-002,+2.08720217891E-001,+5.47424272826E-002,+6.22903483767E-002,+9.31276018536E-001,
12.9e6,caps hf ps1 6 32 4 16,-4.57226693343E-001,+8.22889640188E-001,+2.08365078347E-001,+5.40810694322E-002,+2.08470234136E-001,+5.36718871274E-002,+6.81168132779E-002,+9.31630804946E-001,
12.9e6,caps hf ps1 6 32 4 31,-4.58173434087E-001,+8.22570793010E-001,+2.07802520310E-001,+5.17371168354E-002,+2.07450525417E-001,+5.19585583964E-002,+8.71910514217E-002,+9.29697513663E-001,
12.9e6,caps hf ps1 6 32 4 32,-4.57711832839E-001,+8.23617073026E-001,+2.07117296658E-001,+5.02108782712E-002,+2.07400216609E-001,+5.05601904171E-002,+9.73141400281E-002,+9.29597688395E-001,
12.9e6,caps hf ps1 6 32 4 47,-4.58062726378E-001,+8.23508822877E-001,+2.06530218989E-001,+4.81013887327E-002,+2.06584291437E-001,+4.79944846711E-002,+1.15760777811E-001,+9.27545663750E-001,
12.9e6,caps hf ps1 6 32 4 48,-4.57508814283E-001,+8.24112929731E-001,+2.05981189662E-001,+4.76964380677E-002,+2.06391393081E-001,+4.71984602843E-002,+1.22569666703E-001,+9.27129625710E-001,
12.9e6,caps hf ps1 6 32 4 63,-4.57632760975E-001,+8.23962722025E-001,+2.05649398581E-001,+4.52117744557E-002,+2.05716176008E-001,+4.56569481605E-002,+1.38962207367E-001,+9.25302276711E-001,
12.9e6,caps hf ps1 6 32 5 0,-4.58603786535E-001,+8.24233005242E-001,+2.05321888555E-001,+4.49051063907E-002,+2.05858711603E-001,+4.47757313552E-002,+1.41945826665E-001,+9.25917162343E-001,
12.9e6,caps hf ps1 6 32 5 15,-4.58423071909E-001,+8.24401911202E-001,+2.04580841454E-001,+4.31006113376E-002,+2.05012181024E-001,+4.28404422678E-002,+1.59597877781E-001,+9.23787245385E-001,
12.9e6,caps hf ps1 6 32 5 16,-4.58424593818E-001,+8.24587748006E-001,+2.04828410782E-001,+4.18756452920E-002,+2.04599497522E-001,+4.20531240771E-002,+1.64513855004E-001,+9.21977418160E-001,
12.9e6,caps hf ps1 6 32 5 31,-4.59296156884E-001,+8.23604535596E-001,+2.04100616070E-001,+4.07410962575E-002,+2.04042184898E-001,+4.04256230220E-002,+1.80071762734E-001,+9.20084906952E-001,
12.9e6,caps hf ps1 6 32 5 32,-4.59466851581E-001,+8.24170704528E-001,+2.02978815872E-001,+3.94671308845E-002,+2.03304379651E-001,+3.92781633085E-002,+1.88029402020E-001,+9.17763075159E-001,
12.9e6,caps hf ps1 6 32 5 47,-4.59461970066E-001,+8.24514031362E-001,+2.02769766666E-001,+3.76551815646E-002,+2.02883186767E-001,+3.72410175543E-002,+2.03613026058E-001,+9.15219712231E-001,
12.9e6,caps hf ps1 6 32 5 48,-4.58832772523E-001,+8.24626559870E-001,+2.02609363064E-001,+3.70872337872E-002,+2.02974452933E-001,+3.68010473846E-002,+2.07762973317E-001,+9.14769032624E-001,
12.9e6,caps hf ps1 6 32 5 63,-4.59439803803E-001,+8.24752785784E-001,+2.01301683146E-001,+3.49965335786E-002,+2.01082161865E-001,+3.49433992709E-002,+2.23215104442E-001,+9.11933120268E-001,
12.9e6,caps hf ps1 6 32 6 0,-4.59486961020E-001,+8.24161585678E-001,+2.02111153083E-001,+3.53140340900E-002,+2.01904290901E-001,+3.49507470172E-002,+2.20935158008E-001,+9.12433164561E-001,
12.9e6,caps hf ps1 6 32 6 15,-4.60111203325E-001,+8.24460872766E-001,+2.01098559735E-001,+3.40333912250E-002,+2.01672314633E-001,+3.35487500016E-002,+2.35441667118E-001,+9.09894749132E-001,
12.9e6,caps hf ps1 6 32 6 16,-4.58958093168E-001,+8.25241802088E-001,+2.00522073240E-001,+3.29206951717E-002,+2.00571231936E-001,+3.24726960995E-002,+2.39813850418E-001,+9.08104653880E-001,
12.9e6,caps hf ps1 6 32 6 31,-4.59844248718E-001,+8.25076140553E-001,+2.00027726099E-001,+3.11215119231E-002,+1.99791516900E-001,+3.13084425411E-002,+2.52801216392E-001,+9.05861766946E-001,
12.9e6,caps hf ps1 6 32 6 32,-4.60106090804E-001,+8.25537967040E-001,+1.99544622282E-001,+3.08223086940E-002,+1.99766468468E-001,+3.04142170486E-002,+2.59621375122E-001,+9.03987053433E-001,
12.9e6,caps hf ps1 6 32 6 47,-4.60126758893E-001,+8.25784204283E-001,+1.99089954548E-001,+2.93240728972E-002,+1.99243423009E-001,+2.92090778711E-002,+2.72431386473E-001,+9.00351992846E-001,
12.9e6,caps hf ps1 6 32 6 48,-4.60058970524E-001,+8.25725176084E-001,+1.98573897045E-001,+2.90572997850E-002,+1.98493445671E-001,+2.88457134093E-002,+2.75382760858E-001,+8.98487571770E-001,
12.9e6,caps hf ps1 6 32 6 63,-4.60388881661E-001,+8.26308845176E-001,+1.98128038295E-001,+2.71405818513E-002,+1.97918632140E-001,+2.77623792823E-002,+2.87542184867E-001,+8.95426755199E-001,
12.9e6,caps hf ps1 6 47 0 0,-4.39369387757E-001,+8.27040017909E-001,+1.91036744880E-001,+1.38281527613E-001,+1.91726699174E-001,+1.38930758743E-001,-5.98225991303E-001,+7.00380672394E-001,
12.9e6,caps hf ps1 6 47 0 15,-4.40142444157E-001,+8.27840208332E-001,+1.94477539935E-001,+1.33436834470E-001,+1.94492045794E-001,+1.33910356007E-001,-5.61583450492E-001,+7.31670474426E-001,
12.9e6,caps hf ps1 6 47 0 16,-4.40202776368E-001,+8.27099949446E-001,+1.95313820962E-001,+1.32107530345E-001,+1.94974800018E-001,+1.31999159884E-001,-5.51354078171E-001,+7.39257635600E-001,
12.9e6,caps hf ps1 6 47 0 31,-4.41109092617E-001,+8.26616887734E-001,+1.97066387359E-001,+1.27411857845E-001,+1.97222730027E-001,+1.27192281207E-001,-5.15608439470E-001,+7.64217192987E-001,
12.9e6,caps hf ps1 6 47 0 32,-4.41761866466E-001,+8.27282866172E-001,+1.98129765813E-001,+1.24368373566E-001,+1.98624383084E-001,+1.24801003504E-001,-4.96063624357E-001,+7.77445060315E-001,
12.9e6,caps hf ps1 6 47 0 47,-4.42031697050E-001,+8.27449503496E-001,+2.00171273238E-001,+1.19762280504E-001,+2.00075065817E-001,+1.19493046878E-001,-4.60813534064E-001,+7.99559808879E-001,
12.9e6,caps hf ps1 6 47 0 48,-4.42182004057E-001,+8.26899140051E-001,+2.00645877606E-001,+1.17655299566E-001,+2.00189515426E-001,+1.17986324275E-001,-4.50622535980E-001,+8.05509560659E-001,
12.9e6,caps hf ps1 6 47 0 63,-4.42582366782E-001,+8.26609382597E-001,+2.02257792223E-001,+1.13005946082E-001,+2.02090992839E-001,+1.13043806657E-001,-4.15262643020E-001,+8.24136219075E-001,
12.9e6,caps hf ps1 6 47 1 0,-4.43353576530E-001,+8.27135838620E-001,+2.02385298599E-001,+1.11770930056E-001,+2.02493875408E-001,+1.12326383851E-001,-4.05596388443E-001,+8.31446646272E-001,
12.9e6,caps hf ps1 6 47 1 15,-4.43478898759E-001,+8.27317197177E-001,+2.03323796612E-001,+1.07064025344E-001,+2.03427137959E-001,+1.07227205018E-001,-3.71459868206E-001,+8.47946076495E-001,
12.9e6,caps hf ps1 6 47 1 16,-4.44296421352E-001,+8.28213864706E-001,+2.04104936669E-001,+1.05839053048E-001,+2.03900360915E-001,+1.05911337160E-001,-3.60623640680E-001,+8.52673617568E-001,
12.9e6,caps hf ps1 6 47 1 31,-4.44442191621E-001,+8.27123456806E-001,+2.04448615819E-001,+1.01553358123E-001,+2.04159336136E-001,+1.01661279337E-001,-3.27616534715E-001,+8.65427058781E-001,
12.9e6,caps hf ps1 6 47 1 32,-4.45379983091E-001,+8.27538402604E-001,+2.04730642935E-001,+9.90119955772E-002,+2.05108556304E-001,+9.94565734776E-002,-3.09961249831E-001,+8.72637353401E-001,
12.9e6,caps hf ps1 6 47 1 47,-4.45631427130E-001,+8.27412606505E-001,+2.05388487848E-001,+9.47187804586E-002,+2.05359400565E-001,+9.49044641068E-002,-2.77840346682E-001,+8.83772207959E-001,
12.9e6,caps hf ps1 6 47 1 48,-4.45242007153E-001,+8.27788651944E-001,+2.05614634755E-001,+9.39570543048E-002,+2.05603160082E-001,+9.42093834984E-002,-2.69244531736E-001,+8.87142688637E-001,
12.9e6,caps hf ps1 6 47 1 63,-4.46560251031E-001,+8.27803718825E-001,+2.05541941756E-001,+8.98661583109E-002,+2.06266112265E-001,+8.97505740089E-002,-2.38017900435E-001,+8.96866408276E-001,
12.9e6,caps hf ps1 6 47 2 0,-4.46571919297E-001,+8.27769255041E-001,+2.05886606402E-001,+8.77911264932E-002,+2.06392577632E-001,+8.81168050195E-002,-2.25675860385E-001,+9.00760210685E-001,
12.9e6,caps hf ps1 6 47 2 15,-4.47156221762E-001,+8.27924441402E-001,+2.06207531744E-001,+8.44041922823E-002,+2.06575906244E-001,+8.39675437032E-002,-1.95225476800E-001,+9.07692328147E-001,
12.9e6,caps hf ps1 6 47 2 16,-4.46784876879E-001,+8.27061908268E-001,+2.06015789291E-001,+8.29936521068E-002,+2.06512705995E-001,+8.36149148175E-002,-1.86389800050E-001,+9.10427878659E-001,
12.9e6,caps hf ps1 6 47 2 31,-4.47177022524E-001,+8.27969543839E-001,+2.05994974589E-001,+7.94578277674E-002,+2.06358708112E-001,+7.94385080563E-002,-1.58469067618E-001,+9.15876286175E-001,
12.9e6,caps hf ps1 6 47 2 32,-4.47925129337E-001,+8.27089752642E-001,+2.05644333773E-001,+7.76484615759E-002,+2.05894595473E-001,+7.76332507699E-002,-1.43675777762E-001,+9.19409131080E-001,
12.9e6,caps hf ps1 6 47 2 47,-4.48595183370E-001,+8.27638140676E-001,+2.05616957706E-001,+7.41954304155E-002,+2.06265011100E-001,+7.44627935519E-002,-1.17093266668E-001,+9.23536980985E-001,
12.9e6,caps hf ps1 6 47 2 48,-4.48797845364E-001,+8.27721396091E-001,+2.05594669041E-001,+7.33752044516E-002,+2.06423443165E-001,+7.34528866643E-002,-1.07914119388E-001,+9.24296118669E-001,
12.9e6,caps hf ps1 6 47 2 63,-4.48674464657E-001,+8.28311469311E-001,+2.05429564290E-001,+6.96765293598E-002,+2.05276159527E-001,+7.01230395363E-002,-8.15273737381E-002,+9.27735799063E-001,
12.9e6,caps hf ps1 6 47 3 0,-4.48233115303E-001,+8.28123508826E-001,+2.05372505698E-001,+6.85351936778E-002,+2.05686279741E-001,+6.85905270751E-002,-7.27519244711E-002,+9.29392716091E-001,
12.9e6,caps hf ps1 6 47 3 15,-4.48947453982E-001,+8.28437371129E-001,+2.05118625907E-001,+6.56915930177E-002,+2.05260736799E-001,+6.60838289347E-002,-4.81871649693E-002,+9.31770169577E-001,
12.9e6,caps hf ps1 6 47 3 16,-4.49338555422E-001,+8.28490215709E-001,+2.04945704166E-001,+6.48016143387E-002,+2.04831172952E-001,+6.43901126197E-002,-4.02526869190E-002,+9.32301413138E-001,
12.9e6,caps hf ps1 6 47 3 31,-4.49070998849E-001,+8.28763572679E-001,+2.04392631043E-001,+6.17321988883E-002,+2.04608381467E-001,+6.19398643398E-002,-1.76612059228E-002,+9.33590749034E-001,
12.9e6,caps hf ps1 6 47 3 32,-4.49335860865E-001,+8.28129543499E-001,+2.03464489280E-001,+6.03220108694E-002,+2.03909302286E-001,+6.06443607854E-002,-5.85307407492E-003,+9.33516947849E-001,
12.9e6,caps hf ps1 6 47 3 47,-4.49086352835E-001,+8.28613671938E-001,+2.03279499857E-001,+5.77599130143E-002,+2.03469719884E-001,+5.78231170797E-002,+1.78239719490E-002,+9.33560058824E-001,
12.9e6,caps hf ps1 6 47 3 48,-4.51092500139E-001,+8.27929704903E-001,+2.03021320753E-001,+5.68951779781E-002,+2.03162355433E-001,+5.67350950003E-002,+2.41537170520E-002,+9.33778407972E-001,
12.9e6,caps hf ps1 6 47 3 63,-4.49426114012E-001,+8.28287227496E-001,+2.02208493952E-001,+5.36933477852E-002,+2.02649725366E-001,+5.44378923298E-002,+4.57596997965E-002,+9.33057438584E-001,
12.9e6,caps hf ps1 6 47 4 0,-4.50700565174E-001,+8.28941485228E-001,+2.02799516436E-001,+5.38678494109E-002,+2.02683712850E-001,+5.39871951185E-002,+4.71978243302E-002,+9.33810590689E-001,
12.9e6,caps hf ps1 6 47 4 15,-4.50554200725E-001,+8.28312103158E-001,+2.01812391262E-001,+5.14007693489E-002,+2.02198657153E-001,+5.10048918289E-002,+6.81662286737E-002,+9.32885775604E-001,
12.9e6,caps hf ps1 6 47 4 16,-4.51266122068E-001,+8.29269592461E-001,+2.01591393010E-001,+5.05459525258E-002,+2.01955631517E-001,+5.07024413588E-002,+7.44570584199E-002,+9.32845618495E-001,
12.9e6,caps hf ps1 6 47 4 31,-4.50955024380E-001,+8.29191077563E-001,+2.01113243811E-001,+4.82192759895E-002,+2.01010656149E-001,+4.82389682839E-002,+9.34205397595E-002,+9.31436625943E-001,
12.9e6,caps hf ps1 6 47 4 32,-4.50790577989E-001,+8.29058571290E-001,+2.00635258195E-001,+4.74347836455E-002,+2.00772504572E-001,+4.74011648354E-002,+1.02794921049E-001,+9.30641307471E-001,
12.9e6,caps hf ps1 6 47 4 47,-4.51150963173E-001,+8.29985117964E-001,+2.00337206929E-001,+4.45401075672E-002,+2.00367309461E-001,+4.48133710569E-002,+1.22254181767E-001,+9.29535513640E-001,
12.9e6,caps hf ps1 6 47 4 48,-4.51330555525E-001,+8.28647071408E-001,+1.99464563392E-001,+4.42350133571E-002,+1.99907073872E-001,+4.43979196430E-002,+1.27913499414E-001,+9.27792525786E-001,
12.9e6,caps hf ps1 6 47 4 63,-4.51167185801E-001,+8.29824129009E-001,+1.99125202830E-001,+4.19011979519E-002,+1.98979635457E-001,+4.20899065094E-002,+1.44791015969E-001,+9.25987764295E-001,
12.9e6,caps hf ps1 6 47 5 0,-4.51844600794E-001,+8.29873310345E-001,+1.99099103309E-001,+4.19013660374E-002,+1.99292192221E-001,+4.21112895418E-002,+1.48010650614E-001,+9.26108005712E-001,
12.9e6,caps hf ps1 6 47 5 15,-4.51615417045E-001,+8.29916493829E-001,+1.98277242383E-001,+3.97412151793E-002,+1.98121380890E-001,+3.94830767821E-002,+1.64888470622E-001,+9.24142075161E-001,
12.9e6,caps hf ps1 6 47 5 16,-4.52346311094E-001,+8.29477178884E-001,+1.97795778526E-001,+3.97389662097E-002,+1.98048926792E-001,+3.92740046091E-002,+1.70330016669E-001,+9.23846060787E-001,
12.9e6,caps hf ps1 6 47 5 31,-4.52524934878E-001,+8.30330543455E-001,+1.97447664389E-001,+3.75576044286E-002,+1.97437932438E-001,+3.72807343542E-002,+1.85780574414E-001,+9.20502402380E-001,
12.9e6,caps hf ps1 6 47 5 32,-4.51776871735E-001,+8.29983297166E-001,+1.96704962202E-001,+3.69018423926E-002,+1.96557394726E-001,+3.63409730529E-002,+1.94072358215E-001,+9.19512619410E-001,
12.9e6,caps hf ps1 6 47 5 47,-4.52917720243E-001,+8.29875447120E-001,+1.95874689761E-001,+3.47335094211E-002,+1.96145082258E-001,+3.46850661774E-002,+2.09501488865E-001,+9.16241578741E-001,
12.9e6,caps hf ps1 6 47 5 48,-4.52869935159E-001,+8.30622538126E-001,+1.96009016196E-001,+3.40993519479E-002,+1.96045282620E-001,+3.41469883981E-002,+2.14102029099E-001,+9.14641793022E-001,
12.9e6,caps hf ps1 6 47 5 63,-4.52652562323E-001,+8.30514773500E-001,+1.94720951712E-001,+3.23836570178E-002,+1.95019291869E-001,+3.15626344666E-002,+2.29671921728E-001,+9.11086028894E-001,
12.9e6,caps hf ps1 6 47 6 0,-4.53134648307E-001,+8.29818686842E-001,+1.95228821434E-001,+3.27808524771E-002,+1.95345878413E-001,+3.27301249257E-002,+2.25841964853E-001,+9.13018474691E-001,
12.9e6,caps hf ps1 6 47 6 15,-4.52730873161E-001,+8.30642921363E-001,+1.94193921960E-001,+3.11288158023E-002,+1.94847111726E-001,+3.08188731868E-002,+2.40221697758E-001,+9.09735736430E-001,
12.9e6,caps hf ps1 6 47 6 16,-4.53259042839E-001,+8.30148075875E-001,+1.94214833622E-001,+3.06518207774E-002,+1.94741812865E-001,+3.05537748899E-002,+2.44402874696E-001,+9.08557638785E-001,
12.9e6,caps hf ps1 6 47 6 31,-4.53034532909E-001,+8.31727923901E-001,+1.93022117409E-001,+2.91092763070E-002,+1.93459266849E-001,+2.89544576784E-002,+2.58056518641E-001,+9.06488835345E-001,
12.9e6,caps hf ps1 6 47 6 32,-4.52871570938E-001,+8.30894017612E-001,+1.93552741969E-001,+2.77658013337E-002,+1.93670969918E-001,+2.78259087532E-002,+2.64576361660E-001,+9.03911080056E-001,
12.9e6,caps hf ps1 6 47 6 47,-4.53889808319E-001,+8.31143103650E-001,+1.92005152954E-001,+2.67870356291E-002,+1.92989738412E-001,+2.69638794988E-002,+2.77682771918E-001,+9.00443697868E-001,
12.9e6,caps hf ps1 6 47 6 48,-4.52750536154E-001,+8.30323769007E-001,+1.92181687013E-001,+2.64522766720E-002,+1.92679406550E-001,+2.69252967551E-002,+2.81145513242E-001,+9.00218948478E-001,
12.9e6,caps hf ps1 6 47 6 63,-4.53807032511E-001,+8.31591105686E-001,+1.91415781469E-001,+2.46109768657E-002,+1.91211225122E-001,+2.54471777521E-002,+2.93003485999E-001,+8.95268088109E-001,
12.9e6,caps hf ps1 6 48 0 0,-4.39511431279E-001,+8.27019577270E-001,+1.92075868682E-001,+1.38204127820E-001,+1.92040021866E-001,+1.38754210067E-001,-5.97684721223E-001,+7.00364096479E-001,
12.9e6,caps hf ps1 6 48 0 15,-4.40474480294E-001,+8.26876696149E-001,+1.94193653931E-001,+1.33739267346E-001,+1.94563895569E-001,+1.33741291379E-001,-5.61630341006E-001,+7.31825187621E-001,
12.9e6,caps hf ps1 6 48 0 16,-4.41132416694E-001,+8.27418935452E-001,+1.95321143214E-001,+1.31890001492E-001,+1.95264841750E-001,+1.32620729859E-001,-5.51789397677E-001,+7.39581763120E-001,
12.9e6,caps hf ps1 6 48 0 31,-4.41307208982E-001,+8.27635713146E-001,+1.97446166807E-001,+1.27026188492E-001,+1.97222501657E-001,+1.27137586253E-001,-5.14912269370E-001,+7.64900166766E-001,
12.9e6,caps hf ps1 6 48 0 32,-4.42169397612E-001,+8.27054749740E-001,+1.98198104119E-001,+1.24152643424E-001,+1.98969829051E-001,+1.24708397372E-001,-4.97406815750E-001,+7.77889461132E-001,
12.9e6,caps hf ps1 6 48 0 47,-4.41855203395E-001,+8.27416777349E-001,+2.00059059513E-001,+1.19267907776E-001,+2.00158005149E-001,+1.19717405171E-001,-4.61361985121E-001,+7.99498364728E-001,
12.9e6,caps hf ps1 6 48 0 48,-4.42390334492E-001,+8.27974855797E-001,+2.00176450679E-001,+1.17766367168E-001,+2.00822854128E-001,+1.18143033402E-001,-4.50794520056E-001,+8.05567578644E-001,
12.9e6,caps hf ps1 6 48 0 63,-4.42979545261E-001,+8.26918149885E-001,+2.01604259856E-001,+1.12683571990E-001,+2.02058219284E-001,+1.13435318222E-001,-4.15392782794E-001,+8.25548429611E-001,
12.9e6,caps hf ps1 6 48 1 0,-4.43600813130E-001,+8.27854511237E-001,+2.02179465180E-001,+1.11466939327E-001,+2.02753524451E-001,+1.11694910303E-001,-4.05216398586E-001,+8.30962747460E-001,
12.9e6,caps hf ps1 6 48 1 15,-4.43538852334E-001,+8.26772747585E-001,+2.03354904469E-001,+1.07091246546E-001,+2.03725247998E-001,+1.07057196288E-001,-3.70896344784E-001,+8.47478790137E-001,
12.9e6,caps hf ps1 6 48 1 16,-4.44498882146E-001,+8.28037553760E-001,+2.04087183203E-001,+1.05979751786E-001,+2.03954195608E-001,+1.05863451741E-001,-3.61536898386E-001,+8.51513513753E-001,
12.9e6,caps hf ps1 6 48 1 31,-4.45213120428E-001,+8.27291441029E-001,+2.04847297516E-001,+1.01794253912E-001,+2.04611847610E-001,+1.01476916350E-001,-3.27698926329E-001,+8.65823615272E-001,
12.9e6,caps hf ps1 6 48 1 32,-4.44782531774E-001,+8.26866694186E-001,+2.04841441769E-001,+9.87206268312E-002,+2.04979659529E-001,+9.91839617775E-002,-3.10791082620E-001,+8.72867128298E-001,
